chain_id,tail_number,flight1_Tail_Number,flight1_Flight_Duration_Minutes,flight1_Dest,flight1_Schedule_DateTime,flight1_Carrier_Airline,flight1_Origin,flight1_Flight_Delay,flight1_Orientation,flight2_Tail_Number,flight2_Flight_Duration_Minutes,flight2_Dest,flight2_Schedule_DateTime,flight2_Carrier_Airline,flight2_Origin,flight2_Flight_Delay,flight2_Orientation,flight3_Tail_Number,flight3_Flight_Duration_Minutes,flight3_Dest,flight3_Schedule_DateTime,flight3_Carrier_Airline,flight3_Origin,flight3_Flight_Delay,flight3_Orientation,ground_time_1,ground_time_2,flight2_PFD,flight2_FTD,flight3_PFD,flight3_FTD,delay_label,delay_category
1508,N589NN,N589NN,97.0,CLT,2022-03-09 17:21:00,OH,DAY,-7.0,North-South,N589NN,115.0,SRQ,2022-03-10 07:32:00,OH,CLT,36.0,North-South,N589NN,123.0,CLT,2022-03-10 10:01:00,OH,SRQ,7.0,North-South,754.0,34.0,-7.0,754.0,36.0,34.0,7.0,1
1509,N589NN,N589NN,91.0,DAY,2022-03-11 15:12:00,OH,CLT,9.0,North-South,N589NN,97.0,CLT,2022-03-11 17:21:00,OH,DAY,25.0,North-South,N589NN,64.0,FAY,2022-03-12 18:15:00,OH,CLT,-13.0,East-West,38.0,1397.0,9.0,38.0,25.0,1397.0,-13.0,0
1510,N589NN,N589NN,97.0,CLT,2022-03-11 17:21:00,OH,DAY,25.0,North-South,N589NN,64.0,FAY,2022-03-12 18:15:00,OH,CLT,-13.0,East-West,N589NN,75.0,CLT,2022-03-12 19:49:00,OH,FAY,-12.0,East-West,1397.0,30.0,25.0,1397.0,-13.0,30.0,-12.0,0
1511,N589NN,N589NN,64.0,FAY,2022-03-12 18:15:00,OH,CLT,-13.0,East-West,N589NN,75.0,CLT,2022-03-12 19:49:00,OH,FAY,-12.0,East-West,N589NN,130.0,BTR,2022-03-12 21:56:00,OH,CLT,-4.0,East-West,30.0,52.0,-13.0,30.0,-12.0,52.0,-4.0,0
1512,N589NN,N589NN,119.0,EWR,2022-03-18 14:47:00,OH,CLT,47.0,East-West,N589NN,123.0,CLT,2022-03-18 17:24:00,OH,EWR,24.0,East-West,N589NN,111.0,DCA,2022-03-19 06:08:00,OH,MHT,0.0,East-West,38.0,641.0,47.0,38.0,24.0,641.0,0.0,0
1513,N589NN,N589NN,123.0,CLT,2022-03-18 17:24:00,OH,EWR,24.0,East-West,N589NN,111.0,DCA,2022-03-19 06:08:00,OH,MHT,0.0,East-West,N589NN,162.0,STL,2022-03-19 08:42:00,OH,DCA,-19.0,East-West,641.0,43.0,24.0,641.0,0.0,43.0,-19.0,0
1514,N589NN,N589NN,123.0,DCA,2022-03-21 10:56:00,OH,STL,10.0,East-West,N589NN,74.0,RDU,2022-03-21 20:00:00,OH,DCA,12.0,North-South,N589NN,60.0,PHL,2022-03-22 07:38:00,OH,DCA,-10.0,East-West,421.0,624.0,10.0,421.0,12.0,624.0,-10.0,0
1515,N589NN,N589NN,74.0,RDU,2022-03-21 20:00:00,OH,DCA,12.0,North-South,N589NN,60.0,PHL,2022-03-22 07:38:00,OH,DCA,-10.0,East-West,N589NN,70.0,DCA,2022-03-22 19:50:00,OH,PHL,8.0,East-West,624.0,672.0,12.0,624.0,-10.0,672.0,8.0,1
1516,N589NN,N589NN,60.0,PHL,2022-03-22 07:38:00,OH,DCA,-10.0,East-West,N589NN,70.0,DCA,2022-03-22 19:50:00,OH,PHL,8.0,East-West,N589NN,70.0,TYS,2022-03-23 20:20:00,OH,CLT,41.0,East-West,672.0,1400.0,-10.0,672.0,8.0,1400.0,41.0,2
1517,N589NN,N589NN,70.0,DCA,2022-03-22 19:50:00,OH,PHL,8.0,East-West,N589NN,70.0,TYS,2022-03-23 20:20:00,OH,CLT,41.0,East-West,N589NN,69.0,CLT,2022-03-24 14:30:00,OH,MYR,-21.0,East-West,1400.0,1020.0,8.0,1400.0,41.0,1020.0,-21.0,0
1518,N589NN,N589NN,70.0,TYS,2022-03-23 20:20:00,OH,CLT,41.0,East-West,N589NN,69.0,CLT,2022-03-24 14:30:00,OH,MYR,-21.0,East-West,N589NN,80.0,ATL,2022-03-24 16:19:00,OH,CLT,5.0,East-West,1020.0,40.0,41.0,1020.0,-21.0,40.0,5.0,1
1519,N589NN,N589NN,69.0,CLT,2022-03-24 14:30:00,OH,MYR,-21.0,East-West,N589NN,80.0,ATL,2022-03-24 16:19:00,OH,CLT,5.0,East-West,N589NN,84.0,CLT,2022-03-24 18:13:00,OH,ATL,-5.0,East-West,40.0,34.0,-21.0,40.0,5.0,34.0,-5.0,0
1520,N589NN,N589NN,80.0,ATL,2022-03-24 16:19:00,OH,CLT,5.0,East-West,N589NN,84.0,CLT,2022-03-24 18:13:00,OH,ATL,-5.0,East-West,N589NN,110.0,PHL,2022-03-25 06:30:00,OH,CHS,-21.0,North-South,34.0,653.0,5.0,34.0,-5.0,653.0,-21.0,0
1521,N589NN,N589NN,84.0,CLT,2022-03-24 18:13:00,OH,ATL,-5.0,East-West,N589NN,110.0,PHL,2022-03-25 06:30:00,OH,CHS,-21.0,North-South,N589NN,70.0,DCA,2022-03-25 19:50:00,OH,PHL,-16.0,East-West,653.0,690.0,-5.0,653.0,-21.0,690.0,-16.0,0
1522,N589NN,N589NN,110.0,PHL,2022-03-25 06:30:00,OH,CHS,-21.0,North-South,N589NN,70.0,DCA,2022-03-25 19:50:00,OH,PHL,-16.0,East-West,N589NN,123.0,DCA,2022-03-26 09:56:00,OH,BHM,-13.0,East-West,690.0,776.0,-21.0,690.0,-16.0,776.0,-13.0,0
1523,N589NN,N589NN,70.0,DCA,2022-03-25 19:50:00,OH,PHL,-16.0,East-West,N589NN,123.0,DCA,2022-03-26 09:56:00,OH,BHM,-13.0,East-West,N589NN,60.0,ORF,2022-03-26 13:44:00,OH,DCA,-5.0,North-South,776.0,105.0,-16.0,776.0,-13.0,105.0,-5.0,0
1524,N589NN,N589NN,123.0,DCA,2022-03-26 09:56:00,OH,BHM,-13.0,East-West,N589NN,60.0,ORF,2022-03-26 13:44:00,OH,DCA,-5.0,North-South,N589NN,93.0,DAY,2022-03-26 17:53:00,OH,DCA,-18.0,East-West,105.0,189.0,-13.0,105.0,-5.0,189.0,-18.0,0
1525,N589NN,N589NN,60.0,ORF,2022-03-26 13:44:00,OH,DCA,-5.0,North-South,N589NN,93.0,DAY,2022-03-26 17:53:00,OH,DCA,-18.0,East-West,N589NN,88.0,DCA,2022-03-27 06:35:00,OH,DAY,-3.0,East-West,189.0,669.0,-5.0,189.0,-18.0,669.0,-3.0,0
1526,N589NN,N589NN,123.0,DCA,2022-03-28 10:56:00,OH,STL,6.0,East-West,N589NN,74.0,RDU,2022-03-28 20:00:00,OH,DCA,33.0,North-South,N589NN,60.0,PHL,2022-03-29 07:38:00,OH,DCA,-4.0,East-West,421.0,624.0,6.0,421.0,33.0,624.0,-4.0,0
1527,N589NN,N589NN,74.0,RDU,2022-03-28 20:00:00,OH,DCA,33.0,North-South,N589NN,60.0,PHL,2022-03-29 07:38:00,OH,DCA,-4.0,East-West,N589NN,69.0,CLT,2022-03-29 16:16:00,OH,CHS,-13.0,North-South,624.0,458.0,33.0,624.0,-4.0,458.0,-13.0,0
1528,N589NN,N589NN,60.0,PHL,2022-03-29 07:38:00,OH,DCA,-4.0,East-West,N589NN,69.0,CLT,2022-03-29 16:16:00,OH,CHS,-13.0,North-South,N589NN,113.0,VPS,2022-03-30 13:06:00,OH,CLT,28.0,East-West,458.0,1181.0,-4.0,458.0,-13.0,1181.0,28.0,2
1529,N590NN,N590NN,94.0,BNA,2022-03-01 07:16:00,OH,CLT,-15.0,East-West,N590NN,154.0,PNS,2022-03-01 11:40:00,OH,DCA,-17.0,East-West,N590NN,74.0,MYR,2022-03-02 09:25:00,OH,CLT,7.0,East-West,170.0,1151.0,-15.0,170.0,-17.0,1151.0,7.0,1
1530,N590NN,N590NN,154.0,PNS,2022-03-01 11:40:00,OH,DCA,-17.0,East-West,N590NN,74.0,MYR,2022-03-02 09:25:00,OH,CLT,7.0,East-West,N590NN,72.0,CLT,2022-03-02 11:11:00,OH,MYR,-5.0,East-West,1151.0,32.0,-17.0,1151.0,7.0,32.0,-5.0,0
1531,N590NN,N590NN,74.0,MYR,2022-03-02 09:25:00,OH,CLT,7.0,East-West,N590NN,72.0,CLT,2022-03-02 11:11:00,OH,MYR,-5.0,East-West,N590NN,69.0,CLT,2022-03-03 07:00:00,OH,GSP,-18.0,East-West,32.0,1117.0,7.0,32.0,-5.0,1117.0,-18.0,0
1532,N590NN,N590NN,68.0,FAY,2022-03-05 22:51:00,OH,CLT,-29.0,East-West,N590NN,93.0,CMH,2022-03-06 17:58:00,OH,CLT,21.0,North-South,N590NN,91.0,CLT,2022-03-06 20:01:00,OH,CMH,17.0,North-South,1079.0,30.0,-29.0,1079.0,21.0,30.0,17.0,2
1533,N590NN,N590NN,93.0,CMH,2022-03-06 17:58:00,OH,CLT,21.0,North-South,N590NN,91.0,CLT,2022-03-06 20:01:00,OH,CMH,17.0,North-South,N590NN,131.0,MKE,2022-03-07 07:59:00,OH,CLT,5.0,North-South,30.0,627.0,21.0,30.0,17.0,627.0,5.0,1
1534,N590NN,N590NN,128.0,PHL,2022-03-07 09:42:00,OH,MKE,19.0,East-West,N590NN,155.0,STL,2022-03-07 13:41:00,OH,PHL,16.0,East-West,N590NN,110.0,PHL,2022-03-08 06:30:00,OH,CHS,-26.0,North-South,111.0,854.0,19.0,111.0,16.0,854.0,-26.0,0
1535,N590NN,N590NN,155.0,STL,2022-03-07 13:41:00,OH,PHL,16.0,East-West,N590NN,110.0,PHL,2022-03-08 06:30:00,OH,CHS,-26.0,North-South,N590NN,155.0,STL,2022-03-08 13:41:00,OH,PHL,-5.0,East-West,854.0,321.0,16.0,854.0,-26.0,321.0,-5.0,0
1536,N590NN,N590NN,110.0,PHL,2022-03-08 06:30:00,OH,CHS,-26.0,North-South,N590NN,155.0,STL,2022-03-08 13:41:00,OH,PHL,-5.0,East-West,N590NN,111.0,DCA,2022-03-09 06:08:00,OH,MHT,18.0,East-West,321.0,832.0,-26.0,321.0,-5.0,832.0,18.0,2
1537,N590NN,N590NN,155.0,STL,2022-03-08 13:41:00,OH,PHL,-5.0,East-West,N590NN,111.0,DCA,2022-03-09 06:08:00,OH,MHT,18.0,East-West,N590NN,131.0,JAX,2022-03-09 08:40:00,OH,DCA,72.0,North-South,832.0,41.0,-5.0,832.0,18.0,41.0,72.0,3
1538,N590NN,N590NN,111.0,DCA,2022-03-09 06:08:00,OH,MHT,18.0,East-West,N590NN,131.0,JAX,2022-03-09 08:40:00,OH,DCA,72.0,North-South,N590NN,150.0,SRQ,2022-03-10 08:30:00,OH,DCA,34.0,North-South,41.0,1299.0,18.0,41.0,72.0,1299.0,34.0,2
1539,N590NN,N590NN,111.0,IND,2022-03-11 13:10:00,OH,CLT,-10.0,East-West,N590NN,102.0,CLT,2022-03-11 15:33:00,OH,IND,16.0,East-West,N590NN,76.0,ILM,2022-03-12 09:20:00,OH,CLT,36.0,East-West,32.0,965.0,-10.0,32.0,16.0,965.0,36.0,2
1540,N590NN,N590NN,102.0,CLT,2022-03-11 15:33:00,OH,IND,16.0,East-West,N590NN,76.0,ILM,2022-03-12 09:20:00,OH,CLT,36.0,East-West,N590NN,72.0,CLT,2022-03-12 11:06:00,OH,ILM,29.0,East-West,965.0,30.0,16.0,965.0,36.0,30.0,29.0,2
1541,N590NN,N590NN,76.0,ILM,2022-03-12 09:20:00,OH,CLT,36.0,East-West,N590NN,72.0,CLT,2022-03-12 11:06:00,OH,ILM,29.0,East-West,N590NN,98.0,SDF,2022-03-12 13:21:00,OH,CLT,-6.0,East-West,30.0,63.0,36.0,30.0,29.0,63.0,-6.0,0
1542,N590NN,N590NN,72.0,CLT,2022-03-12 11:06:00,OH,ILM,29.0,East-West,N590NN,98.0,SDF,2022-03-12 13:21:00,OH,CLT,-6.0,East-West,N590NN,95.0,CLT,2022-03-12 15:33:00,OH,SDF,-19.0,East-West,63.0,34.0,29.0,63.0,-6.0,34.0,-19.0,0
1543,N590NN,N590NN,98.0,SDF,2022-03-12 13:21:00,OH,CLT,-6.0,East-West,N590NN,95.0,CLT,2022-03-12 15:33:00,OH,SDF,-19.0,East-West,N590NN,96.0,MDT,2022-03-12 17:55:00,OH,CLT,-3.0,North-South,34.0,47.0,-6.0,34.0,-19.0,47.0,-3.0,0
1544,N590NN,N590NN,95.0,CLT,2022-03-12 15:33:00,OH,SDF,-19.0,East-West,N590NN,96.0,MDT,2022-03-12 17:55:00,OH,CLT,-3.0,North-South,N590NN,100.0,CLT,2022-03-12 20:01:00,OH,MDT,23.0,North-South,47.0,30.0,-19.0,47.0,-3.0,30.0,23.0,2
1545,N590NN,N590NN,96.0,MDT,2022-03-12 17:55:00,OH,CLT,-3.0,North-South,N590NN,100.0,CLT,2022-03-12 20:01:00,OH,MDT,23.0,North-South,N590NN,130.0,PHL,2022-03-13 15:22:00,OH,JAX,-26.0,North-South,30.0,1061.0,-3.0,30.0,23.0,1061.0,-26.0,0
1546,N590NN,N590NN,100.0,CLT,2022-03-12 20:01:00,OH,MDT,23.0,North-South,N590NN,130.0,PHL,2022-03-13 15:22:00,OH,JAX,-26.0,North-South,N590NN,69.0,CLT,2022-03-14 07:00:00,OH,GSP,9.0,East-West,1061.0,808.0,23.0,1061.0,-26.0,808.0,9.0,1
1547,N590NN,N590NN,140.0,BTV,2022-03-23 20:22:00,OH,CLT,-3.0,North-South,N590NN,74.0,CHS,2022-03-24 14:50:00,OH,CLT,-32.0,North-South,N590NN,113.0,PHL,2022-03-24 16:55:00,OH,CHS,-15.0,North-South,968.0,51.0,-3.0,968.0,-32.0,51.0,-15.0,0
1548,N590NN,N590NN,74.0,CHS,2022-03-24 14:50:00,OH,CLT,-32.0,North-South,N590NN,113.0,PHL,2022-03-24 16:55:00,OH,CHS,-15.0,North-South,N590NN,109.0,DAY,2022-03-24 19:37:00,OH,PHL,50.0,East-West,51.0,49.0,-32.0,51.0,-15.0,49.0,50.0,3
1549,N590NN,N590NN,113.0,PHL,2022-03-24 16:55:00,OH,CHS,-15.0,North-South,N590NN,109.0,DAY,2022-03-24 19:37:00,OH,PHL,50.0,East-West,N590NN,96.0,PHL,2022-03-25 07:10:00,OH,DAY,-9.0,East-West,49.0,584.0,-15.0,49.0,50.0,584.0,-9.0,0
1550,N590NN,N590NN,109.0,DAY,2022-03-24 19:37:00,OH,PHL,50.0,East-West,N590NN,96.0,PHL,2022-03-25 07:10:00,OH,DAY,-9.0,East-West,N590NN,93.0,CLE,2022-03-25 22:08:00,OH,PHL,-11.0,East-West,584.0,802.0,50.0,584.0,-9.0,802.0,-11.0,0
1551,N590NN,N590NN,96.0,PHL,2022-03-25 07:10:00,OH,DAY,-9.0,East-West,N590NN,93.0,CLE,2022-03-25 22:08:00,OH,PHL,-11.0,East-West,N590NN,70.0,DCA,2022-03-26 19:50:00,OH,PHL,-23.0,East-West,802.0,1209.0,-9.0,802.0,-11.0,1209.0,-23.0,0
1552,N590NN,N590NN,93.0,CLE,2022-03-25 22:08:00,OH,PHL,-11.0,East-West,N590NN,70.0,DCA,2022-03-26 19:50:00,OH,PHL,-23.0,East-West,N590NN,138.0,JAX,2022-03-27 09:00:00,OH,DCA,-26.0,North-South,1209.0,720.0,-11.0,1209.0,-23.0,720.0,-26.0,0
1553,N590NN,N590NN,70.0,DCA,2022-03-26 19:50:00,OH,PHL,-23.0,East-West,N590NN,138.0,JAX,2022-03-27 09:00:00,OH,DCA,-26.0,North-South,N590NN,64.0,FAY,2022-03-27 18:20:00,OH,CLT,-18.0,East-West,720.0,422.0,-23.0,720.0,-26.0,422.0,-18.0,0
1554,N590NN,N590NN,138.0,JAX,2022-03-27 09:00:00,OH,DCA,-26.0,North-South,N590NN,64.0,FAY,2022-03-27 18:20:00,OH,CLT,-18.0,East-West,N590NN,67.0,CLT,2022-03-27 19:56:00,OH,FAY,-29.0,East-West,422.0,32.0,-26.0,422.0,-18.0,32.0,-29.0,0
1555,N590NN,N590NN,64.0,FAY,2022-03-27 18:20:00,OH,CLT,-18.0,East-West,N590NN,67.0,CLT,2022-03-27 19:56:00,OH,FAY,-29.0,East-West,N590NN,105.0,DAY,2022-03-28 11:23:00,OH,CLT,-19.0,North-South,32.0,860.0,-18.0,32.0,-29.0,860.0,-19.0,0
1556,N590NN,N590NN,67.0,CLT,2022-03-27 19:56:00,OH,FAY,-29.0,East-West,N590NN,105.0,DAY,2022-03-28 11:23:00,OH,CLT,-19.0,North-South,N590NN,102.0,CLT,2022-03-28 13:38:00,OH,DAY,-15.0,North-South,860.0,30.0,-29.0,860.0,-19.0,30.0,-15.0,0
1557,N590NN,N590NN,105.0,DAY,2022-03-28 11:23:00,OH,CLT,-19.0,North-South,N590NN,102.0,CLT,2022-03-28 13:38:00,OH,DAY,-15.0,North-South,N590NN,93.0,BNA,2022-03-28 16:16:00,OH,CLT,38.0,East-West,30.0,56.0,-19.0,30.0,-15.0,56.0,38.0,2
1558,N591NN,N591NN,84.0,DCA,2022-03-12 06:26:00,OH,DAY,196.0,East-West,N591NN,123.0,DCA,2022-03-12 17:31:00,OH,BGR,109.0,East-West,N591NN,93.0,MHT,2022-03-12 22:00:00,OH,DCA,-5.0,East-West,581.0,146.0,196.0,581.0,109.0,146.0,-5.0,0
1559,N591NN,N591NN,123.0,DCA,2022-03-12 17:31:00,OH,BGR,109.0,East-West,N591NN,93.0,MHT,2022-03-12 22:00:00,OH,DCA,-5.0,East-West,N591NN,98.0,SDF,2022-03-13 13:21:00,OH,CLT,-6.0,East-West,146.0,828.0,109.0,146.0,-5.0,828.0,-6.0,0
1560,N591NN,N591NN,93.0,MHT,2022-03-12 22:00:00,OH,DCA,-5.0,East-West,N591NN,98.0,SDF,2022-03-13 13:21:00,OH,CLT,-6.0,East-West,N591NN,95.0,CLT,2022-03-13 15:33:00,OH,SDF,-16.0,East-West,828.0,34.0,-5.0,828.0,-6.0,34.0,-16.0,0
1561,N591NN,N591NN,98.0,SDF,2022-03-13 13:21:00,OH,CLT,-6.0,East-West,N591NN,95.0,CLT,2022-03-13 15:33:00,OH,SDF,-16.0,East-West,N591NN,93.0,CMH,2022-03-13 17:58:00,OH,CLT,1.0,North-South,34.0,50.0,-6.0,34.0,-16.0,50.0,1.0,1
1562,N591NN,N591NN,95.0,CLT,2022-03-13 15:33:00,OH,SDF,-16.0,East-West,N591NN,93.0,CMH,2022-03-13 17:58:00,OH,CLT,1.0,North-South,N591NN,91.0,CLT,2022-03-13 20:01:00,OH,CMH,-1.0,North-South,50.0,30.0,-16.0,50.0,1.0,30.0,-1.0,0
1563,N591NN,N591NN,93.0,CMH,2022-03-13 17:58:00,OH,CLT,1.0,North-South,N591NN,91.0,CLT,2022-03-13 20:01:00,OH,CMH,-1.0,North-South,N591NN,97.0,DCA,2022-03-14 14:44:00,OH,TYS,137.0,East-West,30.0,1032.0,1.0,30.0,-1.0,1032.0,137.0,4
1564,N591NN,N591NN,58.0,CLT,2022-03-18 05:15:00,OH,AGS,16.0,North-South,N591NN,54.0,AVL,2022-03-18 07:29:00,OH,CLT,-9.0,East-West,N591NN,145.0,MHT,2022-03-18 11:25:00,OH,CLT,-19.0,East-West,76.0,182.0,16.0,76.0,-9.0,182.0,-19.0,0
1565,N591NN,N591NN,54.0,AVL,2022-03-18 07:29:00,OH,CLT,-9.0,East-West,N591NN,145.0,MHT,2022-03-18 11:25:00,OH,CLT,-19.0,East-West,N591NN,157.0,CLT,2022-03-18 14:20:00,OH,MHT,-28.0,East-West,182.0,30.0,-9.0,182.0,-19.0,30.0,-28.0,0
1566,N591NN,N591NN,63.0,PHL,2022-03-20 18:00:00,OH,DCA,75.0,East-West,N591NN,69.0,CLT,2022-03-21 16:16:00,OH,CHS,52.0,North-South,N591NN,52.0,CAE,2022-03-21 19:05:00,OH,CLT,-19.0,North-South,1273.0,100.0,75.0,1273.0,52.0,100.0,-19.0,0
1567,N591NN,N591NN,69.0,CLT,2022-03-21 16:16:00,OH,CHS,52.0,North-South,N591NN,52.0,CAE,2022-03-21 19:05:00,OH,CLT,-19.0,North-South,N591NN,92.0,IAD,2022-03-22 08:58:00,OH,CLT,-29.0,North-South,100.0,781.0,52.0,100.0,-19.0,781.0,-29.0,0
1568,N591NN,N591NN,52.0,CAE,2022-03-21 19:05:00,OH,CLT,-19.0,North-South,N591NN,92.0,IAD,2022-03-22 08:58:00,OH,CLT,-29.0,North-South,N591NN,89.0,CLT,2022-03-22 11:01:00,OH,IAD,-13.0,North-South,781.0,31.0,-19.0,781.0,-29.0,31.0,-13.0,0
1569,N591NN,N591NN,70.0,TYS,2022-03-29 20:20:00,OH,CLT,-10.0,East-West,N591NN,119.0,EWR,2022-03-30 14:47:00,OH,CLT,-21.0,East-West,N591NN,123.0,CLT,2022-03-30 17:24:00,OH,EWR,-16.0,East-West,1037.0,38.0,-10.0,1037.0,-21.0,38.0,-16.0,0
1570,N591NN,N591NN,119.0,EWR,2022-03-30 14:47:00,OH,CLT,-21.0,East-West,N591NN,123.0,CLT,2022-03-30 17:24:00,OH,EWR,-16.0,East-West,N591NN,123.0,ROC,2022-03-30 20:46:00,OH,CLT,-15.0,North-South,38.0,79.0,-21.0,38.0,-16.0,79.0,-15.0,0
1571,N591NN,N591NN,123.0,CLT,2022-03-30 17:24:00,OH,EWR,-16.0,East-West,N591NN,123.0,ROC,2022-03-30 20:46:00,OH,CLT,-15.0,North-South,N591NN,103.0,DAB,2022-03-31 09:41:00,OH,CLT,1.0,North-South,79.0,652.0,-16.0,79.0,-15.0,652.0,1.0,1
1572,N591NN,N591NN,123.0,ROC,2022-03-30 20:46:00,OH,CLT,-15.0,North-South,N591NN,103.0,DAB,2022-03-31 09:41:00,OH,CLT,1.0,North-South,N591NN,107.0,CLT,2022-03-31 12:03:00,OH,DAB,6.0,North-South,652.0,39.0,-15.0,652.0,1.0,39.0,6.0,1
1573,N592NN,N592NN,96.0,PHL,2022-03-07 07:10:00,OH,DAY,-14.0,East-West,N592NN,70.0,DCA,2022-03-07 19:50:00,OH,PHL,-2.0,East-West,N592NN,95.0,BNA,2022-03-08 07:15:00,OH,CLT,-15.0,East-West,664.0,615.0,-14.0,664.0,-2.0,615.0,-15.0,0
1574,N592NN,N592NN,70.0,DCA,2022-03-07 19:50:00,OH,PHL,-2.0,East-West,N592NN,95.0,BNA,2022-03-08 07:15:00,OH,CLT,-15.0,East-West,N592NN,125.0,JAX,2022-03-08 16:59:00,OH,DCA,24.0,North-South,615.0,489.0,-2.0,615.0,-15.0,489.0,24.0,2
1575,N592NN,N592NN,95.0,BNA,2022-03-08 07:15:00,OH,CLT,-15.0,East-West,N592NN,125.0,JAX,2022-03-08 16:59:00,OH,DCA,24.0,North-South,N592NN,93.0,MHT,2022-03-08 22:10:00,OH,DCA,32.0,East-West,489.0,186.0,-15.0,489.0,24.0,186.0,32.0,2
1576,N592NN,N592NN,125.0,JAX,2022-03-08 16:59:00,OH,DCA,24.0,North-South,N592NN,93.0,MHT,2022-03-08 22:10:00,OH,DCA,32.0,East-West,N592NN,73.0,MYR,2022-03-09 09:10:00,OH,CLT,16.0,East-West,186.0,567.0,24.0,186.0,32.0,567.0,16.0,2
1577,N592NN,N592NN,90.0,CLT,2022-03-13 17:20:00,OH,BNA,84.0,East-West,N592NN,70.0,TYS,2022-03-13 20:20:00,OH,CLT,77.0,East-West,N592NN,95.0,BNA,2022-03-14 07:15:00,OH,CLT,-24.0,East-West,90.0,585.0,84.0,90.0,77.0,585.0,-24.0,0
1578,N592NN,N592NN,70.0,TYS,2022-03-13 20:20:00,OH,CLT,77.0,East-West,N592NN,95.0,BNA,2022-03-14 07:15:00,OH,CLT,-24.0,East-West,N592NN,125.0,JAX,2022-03-14 16:59:00,OH,DCA,9.0,North-South,585.0,489.0,77.0,585.0,-24.0,489.0,9.0,1
1579,N592NN,N592NN,95.0,BNA,2022-03-14 07:15:00,OH,CLT,-24.0,East-West,N592NN,125.0,JAX,2022-03-14 16:59:00,OH,DCA,9.0,North-South,N592NN,93.0,MHT,2022-03-14 22:10:00,OH,DCA,11.0,East-West,489.0,186.0,-24.0,489.0,9.0,186.0,11.0,1
1580,N592NN,N592NN,125.0,JAX,2022-03-14 16:59:00,OH,DCA,9.0,North-South,N592NN,93.0,MHT,2022-03-14 22:10:00,OH,DCA,11.0,East-West,N592NN,123.0,ROC,2022-03-15 20:46:00,OH,CLT,-7.0,North-South,186.0,1263.0,9.0,186.0,11.0,1263.0,-7.0,0
1581,N592NN,N592NN,93.0,MHT,2022-03-14 22:10:00,OH,DCA,11.0,East-West,N592NN,123.0,ROC,2022-03-15 20:46:00,OH,CLT,-7.0,North-South,N592NN,98.0,SDF,2022-03-16 13:21:00,OH,CLT,-8.0,East-West,1263.0,872.0,11.0,1263.0,-7.0,872.0,-8.0,0
1582,N592NN,N592NN,123.0,ROC,2022-03-15 20:46:00,OH,CLT,-7.0,North-South,N592NN,98.0,SDF,2022-03-16 13:21:00,OH,CLT,-8.0,East-West,N592NN,95.0,CLT,2022-03-16 15:33:00,OH,SDF,-8.0,East-West,872.0,34.0,-7.0,872.0,-8.0,34.0,-8.0,0
1583,N592NN,N592NN,98.0,SDF,2022-03-16 13:21:00,OH,CLT,-8.0,East-West,N592NN,95.0,CLT,2022-03-16 15:33:00,OH,SDF,-8.0,East-West,N592NN,98.0,PHL,2022-03-17 07:05:00,OH,GSP,17.0,East-West,34.0,837.0,-8.0,34.0,-8.0,837.0,17.0,2
1584,N592NN,N592NN,95.0,CLT,2022-03-16 15:33:00,OH,SDF,-8.0,East-West,N592NN,98.0,PHL,2022-03-17 07:05:00,OH,GSP,17.0,East-West,N592NN,155.0,STL,2022-03-17 13:41:00,OH,PHL,27.0,East-West,837.0,298.0,-8.0,837.0,17.0,298.0,27.0,2
1585,N592NN,N592NN,68.0,FAY,2022-03-19 22:51:00,OH,CLT,-14.0,East-West,N592NN,68.0,CHS,2022-03-20 07:25:00,OH,CLT,14.0,North-South,N592NN,93.0,CMH,2022-03-20 17:58:00,OH,CLT,-19.0,North-South,446.0,565.0,-14.0,446.0,14.0,565.0,-19.0,0
1586,N592NN,N592NN,68.0,CHS,2022-03-20 07:25:00,OH,CLT,14.0,North-South,N592NN,93.0,CMH,2022-03-20 17:58:00,OH,CLT,-19.0,North-South,N592NN,91.0,CLT,2022-03-20 20:01:00,OH,CMH,-1.0,North-South,565.0,30.0,14.0,565.0,-19.0,30.0,-1.0,0
1587,N592NN,N592NN,93.0,CMH,2022-03-20 17:58:00,OH,CLT,-19.0,North-South,N592NN,91.0,CLT,2022-03-20 20:01:00,OH,CMH,-1.0,North-South,N592NN,126.0,ALB,2022-03-21 14:39:00,OH,CLT,-9.0,North-South,30.0,1027.0,-19.0,30.0,-1.0,1027.0,-9.0,0
1588,N592NN,N592NN,91.0,CLT,2022-03-20 20:01:00,OH,CMH,-1.0,North-South,N592NN,126.0,ALB,2022-03-21 14:39:00,OH,CLT,-9.0,North-South,N592NN,133.0,CLT,2022-03-21 17:19:00,OH,ALB,-21.0,North-South,1027.0,34.0,-1.0,1027.0,-9.0,34.0,-21.0,0
1589,N592NN,N592NN,126.0,ALB,2022-03-21 14:39:00,OH,CLT,-9.0,North-South,N592NN,133.0,CLT,2022-03-21 17:19:00,OH,ALB,-21.0,North-South,N592NN,123.0,BDL,2022-03-21 20:17:00,OH,CLT,-19.0,East-West,34.0,45.0,-9.0,34.0,-21.0,45.0,-19.0,0
